Area_name,,Median gross rent of specified renter-occupied housing units paying cash rent 2005-2009
Clear Creek, CO,797
Conejos, CO,481
Costilla, CO,434
Crowley, CO,550
Custer, CO,693
Delta, CO,727
Denver, CO,779
Dolores, CO,558
Douglas, CO,1142
Eagle, CO,1254
Elbert, CO,867
El Paso, CO,801
Fremont, CO,664
Garfield, CO,989
Gilpin, CO,957
Grand, CO,851
Gunnison, CO,816
Hinsdale, CO,604
Huerfano, CO,532
Jackson, CO,656
Jefferson, CO,884
Kiowa, CO,517
Kit Carson, CO,538
Lake, CO,739
La Plata, CO,923
Larimer, CO,821
Las Animas, CO,659
Lincoln, CO,647
Logan, CO,606
Mesa, CO,788
Mineral, CO,846
Moffat, CO,728
Montezuma, CO,631
Montrose, CO,750
Morgan, CO,671
Otero, CO,544
Ouray, CO,1123
Park, CO,1139
Phillips, CO,548
Pitkin, CO,1277
Prowers, CO,515
Pueblo, CO,649
Rio Blanco, CO,615
Rio Grande, CO,569
Routt, CO,1051
Saguache, CO,576
San Juan, CO,770
San Miguel, CO,909
Sedgwick, CO,490
Summit, CO,1181
Teller, CO,830
Washington, CO,551
Weld, CO,768
Yuma, CO,518
CONNECTICUT,,958
Fairfield, CT,1184
Hartford, CT,881
Litchfield, CT,866
Middlesex, CT,940
New Haven, CT,965
New London, CT,954
Tolland, CT,924
Windham, CT,770
DELAWARE,,911
Kent, DE,869
New Castle, DE,933
Sussex, DE,840
DISTRICT OF COLUMBIA,,971
District of Columbia,,971
FLORIDA,,934
Alachua, FL,833
Baker, FL,678
Bay, FL,855
Bradford, FL,659
Brevard, FL,882
Broward, FL,1111
Calhoun, FL,518
Charlotte, FL,910
Citrus, FL,725
Clay, FL,943
Collier, FL,1078
Columbia, FL,631
DeSoto, FL,686
Dixie, FL,526
Duval, FL,856
Escambia, FL,802
Flagler, FL,1038
Franklin, FL,657
Gadsden, FL,651
Gilchrist, FL,683
Glades, FL,824
Gulf, FL,695
Hamilton, FL,573
Hardee, FL,757
Hendry, FL,756
Hernando, FL,828
Highlands, FL,701
Hillsborough, FL,889
Holmes, FL,546
Indian River, FL,915
Jackson, FL,512
Jefferson, FL,673
Lafayette, FL,567
Lake, FL,851
Lee, FL,975
Leon, FL,847
Levy, FL,599
Liberty, FL,627
Madison, FL,579
Manatee, FL,933
Marion, FL,796
Martin, FL,992
Miami-Dade, FL,965
Monroe, FL,1190
Nassau, FL,873
Okaloosa, FL,914
Okeechobee, FL,820
Orange, FL,973
Osceola, FL,1015
Palm Beach, FL,1111
Pasco, FL,836
Pinellas, FL,873
Polk, FL,811
Putnam, FL,571
St. Johns, FL,987
St. Lucie, FL,1034
Santa Rosa, FL,896
Sarasota, FL,1002
Seminole, FL,1010
Sumter, FL,655
Suwannee, FL,617
Taylor, FL,616
Union, FL,507
Volusia, FL,858
Wakulla, FL,781
Walton, FL,897
Washington, FL,564
GEORGIA,,787
Appling, GA,446
Atkinson, GA,409
Bacon, GA,505
Baker, GA,459
Baldwin, GA,640
Banks, GA,590
Barrow, GA,802
Bartow, GA,782
Ben Hill, GA,576
Berrien, GA,516
Bibb, GA,668
Bleckley, GA,513
Brantley, GA,447
Brooks, GA,513
Bryan, GA,940
Bulloch, GA,576
Burke, GA,444
Butts, GA,760
Calhoun, GA,417
Camden, GA,751
Candler, GA,503
Carroll, GA,734
Catoosa, GA,604
Charlton, GA,645
Chatham, GA,847
